Employee,Level,Workgroup,Position_Name
10162642,13,03SRIRFEED_M,Staff 13
10635141,13,05BUDZONE-B_D,Staff 13
10355550,13,02RANOFURT_D,Staff 13
10177830,13,01KORFURP_D,Staff 13
10233702,12,03SRIRFEED_M,Professional 12
10220671,11,05KORABRFA_M,Professional 11
10021338,10,WGDUMMY_DMUP,Professional 10
10612120,13,01MIN1CSLA_D,Staff 13
10521920,13,01SARACFUR_D,Staff 13
10627624,13,01KORSLAU_D,Staff 13
10258696,13,01MIN1CFUR_M,Staff 13
10340578,13,05BUDZONE-B_M,Staff 13
10597742,12,ACCNONOFF_M,Professional 12
10033039,11,08CHESTER_M,Professional 11
10549528,13,01KORSLAU_D,Staff 13
10231434,13,01KORSLAU_D,Staff 13
10363119,13,01WANGSAUC_M,Staff 13
10405111,13,06RESEFARM_M,Staff 13
10375861,13,05ROIACSLA_D,Staff 13
10636417,13,01MAHAFOOD_D,Staff 13
10006245,8,WGDUMMY_DMUP,Management 08
10557488,13,06RESEFARM_D,Staff 13
10645551,12,05EASTBRFA_M,Professional 12
10545611,12,08BKKFS5_M,Professional 12
10000443,11,04MAHAFEED_M,Professional 11
10002724,11,01MIN2CFUR_M,Professional 11
10423397,13,05ISANPSLA_M,Staff 13
10536748,11,KSPOFFNO5M,Professional 11
10670559,13,05ISANPSLA_D,Staff 13
10030590,11,04MAHAFEED_M,Professional 11
10651466,12,08BKKFS5_M,Professional 12
10065085,13,02RANOFURT_D,Staff 13
10527311,13,05CENTEGG_D,Staff 13
10542661,13,01SARACSLA_D,Staff 13
10306848,13,01KORSLAU_D,Staff 13
10003485,13,01SARACSLA_M,Staff 13
10519044,10,WGDUMMY_DMUP,Professional 10
10032818,9,WGDUMMY_DMUP,Management 09
10670578,13,05ISANPSLA_D,Staff 13
10224388,12,03KM21FEED_M,Professional 12
10269113,13,05EASTBRFA_M,Staff 13
10161590,8,WGDUMMY_DMUP,Management 08
10393134,12,09COCHAOFF_M,Professional 12
10515071,13,08ISANFS5_D,Staff 13
10037087,9,09GMOFF_M,Management 09
10669665,13,01SARACFUR_D,Staff 13
10083808,13,01KORFURP_M,Staff 13
10616206,13,01KORFURP_D,Staff 13
10160218,12,06RESEFARM_M,Professional 12
10652744,12,CPPFERTFAC_M,Professional 12
10164967,13,01KORSLAU_M,Staff 13
10302792,10,WGDUMMY_DMUP,Professional 10
10012247,8,09GMOFF_M,Management 08
10653911,13,01MIN1CFUR_D,Staff 13
10246703,13,05SARABEFA_M,Staff 13
10656670,7,09GMOFF_M,Senior Management 07
10255665,12,01NONGJEGFU_M,Professional 12
10516717,13,01KORSLAU_D,Staff 13
10520828,13,01KORFURP_D,Staff 13
10654383,10,WGDUMMY_DMUP,Professional 10
10615582,13,01MIN1CSLA_D,Staff 13
10552137,13,05NORTINTE_D,Staff 13
10050608,13,05CENTEGG_M,Staff 13
10560217,8,09GMOFF_M,Management 08
10523838,13,05PAETFURT_D,Staff 13
10526392,13,05ISANBRFA_M,Staff 13
10033446,10,WGDUMMY_DMUP,Professional 10
10655920,13,05PAETFURT_D,Staff 13
10315300,13,05NORTINTE_M,Staff 13
10658223,13,01KORSLAU_D,Staff 13
10591037,11,09LEADEROFF_M,Professional 11
10318140,13,01KORSLAU_D,Staff 13
10663297,13,01KORSLAU_D,Staff 13
10526103,13,08CHESTER_H,Staff 13
10251592,11,05PARKCEFA_M,Professional 11
10634287,13,WGDUMMY_SMDW,Staff 13
10384527,13,01KORFURP_D,Staff 13
10160137,10,WGDUMMY_DMUP,Professional 10
10560822,13,01MIN2CFUR_D,Staff 13
10631346,13,05ISANPSLA_D,Staff 13
10004073,8,WGDUMMY_DMUP,Management 08
10611469,13,01MAHAFOOD_D,Staff 13
10665166,11,05WESTSWIN_M,Professional 11
10615551,13,01MIN1CSLA_D,Staff 13
10217783,13,05CENTEGG_M,Staff 13
10629913,13,05EASTPSLA_D,Staff 13
10177033,10,WGDUMMY_DMUP,Professional 10
10670551,12,08CHESTER_M,Professional 12
10671752,13,01MIN1CFUR_D,Staff 13
10048157,13,01MIN2CFUR_D,Staff 13
10006023,7,WGDUMMY_DMUP,Senior Management 07
10039750,11,06AYUTFARM_M,Professional 11
10226377,10,WGDUMMY_DMUP,Professional 10
10382662,13,01MIN1CSLA_M,Staff 13
10528911,13,CPPFAC12-19_M,Staff 13
10523042,12,05CHICKBEF_M,Professional 12
10661770,13,01KORSLAU_D,Staff 13
10652692,13,01PAETFOOD_D,Staff 13
10513025,11,07FMOFF_M,Professional 11
10002747,9,WGDUMMY_DMUP,Management 09
10069016,13,02RANOFURT_D,Staff 13
10194638,13,05ISANSWIN_M,Staff 13
10635419,13,01KORFURP_D,Staff 13
10644545,12,05WESTSWIN_M,Professional 12
10427040,11,CPGOFF_M,Professional 11
10419992,12,03RATCFEED_M,Professional 12
10357035,11,05ISANSWIN_M,Professional 11
10019955,8,WGDUMMY_DMUP,Management 08
10040122,10,WGDUMMY_DMUP,Professional 10
10623387,13,01KORSLAU_D,Staff 13
10656464,13,01SARACFUR_D,Staff 13
10542475,13,01MIN1CSLA_D,Staff 13
10654071,13,01MIN2CFUR_D,Staff 13
10011811,12,ACCNONOFF_M,Professional 12
10187632,13,01MIN1CSLA_M,Staff 13
10570064,13,05NORTINTE_M,Staff 13
10614198,12,ADVANCE_M,Professional 12
10606476,13,09HILAIOFF_M,Staff 13
10567175,13,05NORTINTE_M,Staff 13
10420966,11,05ISANSWIN_M,Professional 11
10388798,13,05BUDZONE-B_M,Staff 13
10653044,13,03HATYFEED_M,Staff 13
10293455,12,05NORTINTE_M,Professional 12
10031596,12,03NONGFEED_M,Professional 12
10656394,13,05JANACSLA_D,Staff 13
10667877,13,01SARACSLA_D,Staff 13
10376825,11,03KHONFEED_M,Professional 11
10424905,13,MEIJOFFI_D,Staff 13
10179128,13,02KLANFURT_D,Staff 13
10540583,12,05BUDZONE-B_M,Professional 12
10551764,13,01KORFURP_D,Staff 13
10011943,10,WGDUMMY_DMUP,Professional 10
10657673,13,01KORSLAU_D,Staff 13
10629214,13,MEIJOFFI_D,Staff 13
10069548,13,06SOUTFARM_M,Staff 13
10379142,13,01MIN1CSLA_D,Staff 13
10653304,13,05KAENFARM_M,Staff 13
10596740,13,01KORSLAU_D,Staff 13
10671828,13,01MIN1CSLA_D,Staff 13
10008096,8,09GMOFF_M,Management 08
10500170,13,05ISANBRFA_M,Staff 13
10020823,10,WGDUMMY_DMUP,Professional 10
10613202,13,05ISANPSLA_D,Staff 13
10271892,13,06EASTHAT_M,Staff 13
10661160,12,KPIFACNO6M,Professional 12
10069569,13,01SARAJERH_M,Staff 13
10637160,12,MEIJFACT_M,Professional 12
10618523,13,01PAETFOOD_D,Staff 13
10614472,13,05ISANPSLA_D,Staff 13
10637264,13,01MIN1CSLA_D,Staff 13
10009303,9,WGDUMMY_DMUP,Management 09
10657452,13,01MIN1CFUR_D,Staff 13
10268856,13,01MIN1CSLA_D,Staff 13
10633006,13,01MIN1CFUR_D,Staff 13
10066478,13,01KORSLAU_M,Staff 13
10604345,13,05BUDZONE-B_D,Staff 13
10091233,9,09GMOFF_M,Management 09
10645599,12,05SARABEFA_M,Professional 12
10045675,13,01WANGSAUC_M,Staff 13
10009332,11,05CENTBRFA_M,Professional 11
10297210,13,05SWINFARM_M,Staff 13
10613841,13,01KORFURP_D,Staff 13
10529600,13,02KLANFURT_D,Staff 13
10638731,12,05BUDZONE-B_M,Professional 12
10307884,13,05LADLPSLA_M,Staff 13
10630603,13,01KORFURP_D,Staff 13
10162006,11,08CHESTER_M,Professional 11
10502241,10,09CPFOFF_M,Professional 10
10611963,13,05ISANPSLA_D,Staff 13
10395579,13,05JANACSLA_D,Staff 13
10065225,13,01KORSLAU_D,Staff 13
10016509,9,WGDUMMY_DMUP,Management 09
10643774,12,05BUDZONE-B_M,Professional 12
10162857,11,05BANJINTE_M,Professional 11
10062649,13,01SARACSLA_D,Staff 13
10024634,11,06SOUTFARM_M,Professional 11
10085981,13,01SARASAUS_D,Staff 13
10599518,13,05NORTINTE_M,Staff 13
10563454,13,01MIN1CSLA_D,Staff 13
10081240,13,01SARASAUS_M,Staff 13
10391411,13,08CHESTER_M,Staff 13
10285350,9,09GMOFF_M,Management 09
10412964,11,09CPFOFF_M,Professional 11
10625093,13,05LADLPSLA_D,Staff 13
10057333,13,01NONGFOOD_M,Staff 13
10017862,11,06SOUTFARM_M,Professional 11
10168753,11,03NONGFEED_M,Professional 11
10170780,12,09TECHNOFF_M,Professional 12
10637179,13,08CHESTER_H,Staff 13
10360107,13,05EASTEGFA_M,Staff 13
10067454,13,06EAS1FARM_M,Staff 13
10024242,9,09GMOFF_M,Management 09
10046594,13,01MIN1CSLA_D,Staff 13
10630600,13,01KORSLAU_D,Staff 13
10036156,10,WGDUMMY_DMUP,Professional 10
10038012,10,WGDUMMY_DMUP,Professional 10
10523048,13,01MIN1CFUR_D,Staff 13
10408612,13,05ISANSWIN_M,Staff 13
10521130,11,09CPFITOFF_M,Professional 11
10269801,13,01KORFURP_M,Staff 13
10360014,13,01MIN1CSLA_D,Staff 13
10653684,11,09LEADEROFF_M,Professional 11
10007772,9,WGDUMMY_DMUP,Management 09
10626892,13,01KORSLAU_D,Staff 13
10164166,9,09GMOFF_M,Management 09
10062058,13,02KLANFURT_D,Staff 13
10418440,13,01KORFURP_D,Staff 13
10620906,13,01MIN1CSLA_D,Staff 13
10659640,13,05LADLPSLA_D,Staff 13
10391351,13,05ISANSWIN_M,Staff 13
10357282,13,05BUDZONE-B_M,Staff 13
10066014,13,01SARACSLA_D,Staff 13
10030806,10,WGDUMMY_DMUP,Professional 10
10183307,12,05ISANPSLA_M,Professional 12
10656524,13,05EASTPSLA_D,Staff 13
10075171,12,06AYUTFARM_M,Professional 12
10000270,10,WGDUMMY_DMUP,Professional 10
10671975,13,01MIN1CSLA_D,Staff 13
10596181,13,05BUDZONE-B_D,Staff 13
10650694,12,09CPFOFF_M,Professional 12
10532294,12,05ISANBRFA_M,Professional 12
10620063,12,09CPFOFF_M,Professional 12
10165537,12,08CHESTER_M,Professional 12
10334491,7,09GMOFF_M,Senior Management 07
10646443,13,05KORABEFA_M,Staff 13
10053353,13,06SOUTFARM_M,Staff 13
10608172,13,01MAHAFOOD_D,Staff 13
10552638,13,05BUDZONE-B_D,Staff 13
10558520,13,DMTCHOKCHAI_M,Staff 13
10055539,11,05BANNEGSO_M,Professional 11
10627857,13,05BUDZONE-B_D,Staff 13
10361296,13,05BUDZONE-B_M,Staff 13
10005856,11,01MIN1CSLA_M,Professional 11
10501454,12,05ISANPSLA_M,Professional 12
10537683,13,01KORFURP_D,Staff 13
10574806,12,01NONGJEGFU_M,Professional 12
10632269,11,09LEADEROFF_M,Professional 11
10531840,13,05NORTINTE_M,Staff 13
10422949,13,05BUDZONE-B_M,Staff 13
10199572,13,02KLANFURT_D,Staff 13
10546490,12,09ACCOFF_M,Professional 12
10190826,13,01MIN2CFUR_M,Staff 13
10048242,13,01MIN2CFUR_M,Staff 13
10639735,13,01MIN1CFUR_D,Staff 13
10047896,13,05CHICKBEF_M,Staff 13
10068040,13,02RANOFURT_D,Staff 13
10232242,11,01SARASAUS_M,Professional 11
10635176,13,05BANJINTE_M,Staff 13
10659038,12,07FMOFF_M,Professional 12
10390694,13,01MIN1CSLA_D,Staff 13
10605493,13,08NORTFS5_D,Staff 13
10671979,13,01MIN1CSLA_D,Staff 13
10542508,13,01MIN1CSLA_D,Staff 13
10621260,13,01MIN2CFUR_D,Staff 13
10664916,10,WGDUMMY_DMUP,Professional 10
10606692,13,01KORSLAU_D,Staff 13
10525495,13,01SARACFUR_D,Staff 13
10634749,12,05CENTEGG_M,Professional 12
10369923,11,08BKKFS5_M,Professional 11
10237963,13,05KORABEFA_M,Staff 13
10028611,9,WGDUMMY_DMUP,Management 09
10093182,9,09GMOFF_M,Management 09
10625061,12,03NONGFEED_M,Professional 12
10669835,13,05BUDZONE-B_D,Staff 13
10045791,13,03SRIRFEED_M,Staff 13
10575357,13,05ISANPSLA_D,Staff 13
10028413,12,04MAHAFEED_M,Professional 12
10308291,12,07NORTFM_M,Professional 12
10595506,13,05SARABEFA_M,Staff 13
10616461,12,08NORTFS5_M,Professional 12
10328906,13,05ISANSWIN_M,Staff 13
10655051,13,05WESTSWIN_M,Staff 13
10652967,11,09LEADEROFF_M,Professional 11
10193758,13,05BUDZONE-B_M,Staff 13
10051078,12,07MODETRAD_M,Professional 12
10363945,13,01MIN1CSLA_M,Staff 13
10604907,13,01KORSLAU_D,Staff 13
10625267,13,05BUDZONE-B_M,Staff 13
10378566,13,05JANACSLA_D,Staff 13
10047938,13,05CHICKBEF_M,Staff 13
10001354,9,WGDUMMY_DMUP,Management 09
10023186,11,01MIN1CSLA_M,Professional 11
10195828,11,05PAETFURT_M,Professional 11
10012375,10,WGDUMMY_DMUP,Professional 10
10051072,13,05SARABEFA_M,Staff 13
10066819,13,01SARACFUR_D,Staff 13
10649314,13,08ISANFS5_D,Staff 13
10163058,10,WGDUMMY_DMUP,Professional 10
10303540,11,09TECHNOFF_M,Professional 11
10420386,13,05ISANPSLA_M,Staff 13
10382701,13,01MIN1CSLA_D,Staff 13
10063540,13,01KORFURP_D,Staff 13
10601580,13,05PAETFURT_D,Staff 13
10160613,9,09GMOFF_M,Management 09
10004155,10,WGDUMMY_DMUP,Professional 10
10511681,12,09CPFOFF_M,Professional 12
10209512,13,01KORFURP_D,Staff 13
10672028,13,01MIN1CSLA_D,Staff 13
10659644,13,05PAETFURT_D,Staff 13
10062707,13,01SARACFUR_M,Staff 13
10420948,13,05SWINFARM_M,Staff 13
10021569,10,WGDUMMY_DMUP,Professional 10
10061973,13,01SARACSLA_D,Staff 13
10659723,13,DMTCENTRAL_M,Staff 13
10597216,13,01MAHAFOOD_D,Staff 13
10612891,13,03PAKTFEED_M,Staff 13
10409574,13,05EASTSWIN_M,Staff 13
10066546,13,01SARACFUR_D,Staff 13
10501263,13,01MIN1CSLA_D,Staff 13
10593855,11,WGDUMMY_DMUP,Professional 11
10434367,11,05ISANSWIN_M,Professional 11
10072937,13,01SARAJERH_M,Staff 13
10023975,13,MEIJFACT_M,Staff 13
10373109,13,01MIN1CFUR_D,Staff 13
10658269,13,05PHRAPSLA_D,Staff 13
10651794,13,01KORFURP_D,Staff 13
10411475,13,02KLANSHRI_D,Staff 13
10009300,10,WGDUMMY_DMUP,Professional 10
10532599,12,MEIJFACT_M,Professional 12
CPF_USER00067,12,WGDUMMY_SMDW,Professional 12
10011946,10,WGDUMMY_DMUP,Professional 10
10573521,13,02KLANFURT_D,Staff 13
10516106,13,01KORFURP_D,Staff 13
10553562,13,01KORFURP_D,Staff 13
10646682,13,01KORFURP_D,Staff 13
10605068,13,01KORFURP_D,Staff 13
10646834,13,01KORSLAU_D,Staff 13
10533061,12,07LOGISOFF_M,Professional 12
10570796,13,02KLANFURT_D,Staff 13
10008082,10,WGDUMMY_DMUP,Professional 10
10419556,13,05BUDZONE-ES_D,Staff 13
10522215,13,01SARACSLA_D,Staff 13
10502006,11,09CPFOFF_M,Professional 11
10000834,9,09GMOFF_M,Management 09
10424565,13,05ISANPSLA_M,Staff 13
10227480,13,01SARASAUS_M,Staff 13
10654571,13,01SARACSLA_D,Staff 13
10094716,13,DMTLATKRA_M,Staff 13
10539772,13,05JANACSLA_D,Staff 13
10649524,12,MEIJOFFI_M,Professional 12
10521639,13,05ISANPSLA_D,Staff 13
10003016,11,03PHITFEED_M,Professional 11
10004127,8,09GMOFF_M,Management 08
10002703,10,WGDUMMY_DMUP,Professional 10
10365423,13,01MIN1CSLA_D,Staff 13
10592641,13,05ISANPSLA_D,Staff 13
10602863,13,05BUDZONE-ES_D,Staff 13
10015346,6,09GMOFF_M,Executive 06
10053151,12,05KAENFARM_M,Professional 12
10183334,11,07BANGLOGI_M,Professional 11
10382875,13,06EAS1FARM_D,Staff 13
10552147,13,MEIJFACT_M,Staff 13
10653869,13,01MAHAFOOD_D,Staff 13
10673672,13,01SARACSLA_D,Staff 13
10433725,13,01KORSLAU_D,Staff 13
10590624,13,05ISANPSLA_D,Staff 13
10529463,13,01MIN1CSLA_D,Staff 13
10520619,13,01SARACSLA_D,Staff 13
10164677,12,04SARAFEED_M,Professional 12
10360635,11,05EASTSWIN_M,Professional 11
10015554,8,09GMOFF_M,Management 08
10063004,13,01SARACSLA_D,Staff 13
10652927,13,01SARACSLA_M,Staff 13
10557246,13,01SARACSLA_D,Staff 13
10229300,13,08ISANFS5_D,Staff 13
10306891,13,01MIN1CSLA_D,Staff 13
10526625,13,01MIN1CFUR_D,Staff 13
10161796,13,07MODETRAD_M,Staff 13
10410684,7,09GMOFF_M,Senior Management 07
10670863,13,05PAETFURT_D,Staff 13
10655153,9,09GMOFF_M,Management 09
10563045,13,01MIN1CSLA_D,Staff 13
10654746,13,05PAETFURT_D,Staff 13
10002851,8,09GMOFF_M,Management 08
10674348,13,01KORSLAU_D,Staff 13
10356826,13,05BANJINTE_M,Staff 13
10004687,9,09GMOFF_M,Management 09
10361255,13,05NORTINTE_M,Staff 13
10030751,10,WGDUMMY_DMUP,Professional 10
10163554,12,KSPFACNO6M,Professional 12
10566703,13,01MIN1CFUR_D,Staff 13
10150772,11,08BKKFS5_M,Professional 11
10543479,13,05ISANPSLA_M,Staff 13
10654722,13,01KORSLAU_D,Staff 13
10535755,13,05CENTEGG_M,Staff 13
10672788,13,01SARACFUR_D,Staff 13
10269468,11,09CPFOFF_M,Professional 11
10545630,10,WGDUMMY_DMUP,Professional 10
10318397,10,09ACCOFF_M,Professional 10
10223371,13,01KORFURP_D,Staff 13
10558450,10,WGDUMMY_DMUP,Professional 10
10533010,13,08ISANFS5_D,Staff 13
10674352,13,01KORSLAU_D,Staff 13
10171943,13,08ISANFS5_M,Staff 13
10635301,13,05BUDZONE-B_D,Staff 13
10020810,10,WGDUMMY_DMUP,Professional 10
10163566,9,09GMOFF_M,Management 09
10183013,12,KSPFACNO6M,Professional 12
10505923,13,01KORFURP_D,Staff 13
10282390,13,06EASTHAT_M,Staff 13
10003528,10,WGDUMMY_DMUP,Professional 10
10011995,7,09GMOFF_M,Senior Management 07
10168023,11,WGDUMMY_SMDW,Professional 11
10094192,13,DMTLATKRA_M,Staff 13
10042365,8,09GMOFF_M,Management 08
10004222,9,WGDUMMY_DMUP,Management 09
10353935,13,01KORFURP_D,Staff 13
10524889,13,01MAHAFOOD_D,Staff 13
10565206,13,01SARACSLA_D,Staff 13
10672253,13,01SARACSLA_D,Staff 13
CPF_USER00112,12,WGDUMMY_SMDW,Professional 12
10640620,13,05SARABEFA_M,Staff 13
10084618,13,01KORSLAU_D,Staff 13
10656754,13,05CHICKBEF_M,Staff 13
10063790,13,02KLANFURT_D,Staff 13
10273931,13,05ISANPSLA_M,Staff 13
10375454,10,WGDUMMY_DMUP,Professional 10
10028450,11,08CHESTER_M,Professional 11
10653523,12,03KM21FEED_M,Professional 12
10619697,13,01KORFURP_D,Staff 13
10016065,10,WGDUMMY_DMUP,Professional 10
10091195,10,CPIOFF_M,Professional 10
10385611,13,01KORFURP_D,Staff 13
10629131,13,05ISANPSLA_D,Staff 13
10625087,13,05BUDZONE-FS_D,Staff 13
10101447,9,CPPSFARMPRO_M,Management 09
10661157,11,09HROFF_M,Professional 11
10088560,13,MEIJOFFI_M,Staff 13
10539787,13,01SARACSLA_D,Staff 13
10664009,11,09LEADEROFF_M,Professional 11
10674723,13,01SARACSLA_D,Staff 13
10016487,10,WGDUMMY_DMUP,Professional 10
10635363,13,01MIN1CSLA_D,Staff 13
10629632,13,01WANGSAUC_D,Staff 13
10202229,12,03KOKKFEED_M,Professional 12
10329749,13,05ROIACSLA_M,Staff 13
10012764,13,01SARASAUS_M,Staff 13
10558008,11,09CPFITOFF_M,Professional 11
10375394,9,09GMOFF_M,Management 09
10038043,11,01SARACSLA_M,Professional 11
10370164,13,01SARACFUR_D,Staff 13
10401709,13,05CHICKBEF_M,Staff 13
10011999,9,09GMOFF_M,Management 09
10654580,13,05PAETFURT_D,Staff 13
10032412,10,02KLANFURT_M,Professional 10
10406183,13,05EASTSWIN_M,Staff 13
10385127,13,03KM21FEED_M,Staff 13
10000133,8,09GMOFF_M,Management 08
10277063,13,01KORFURP_D,Staff 13
10524989,13,05ROIACSLA_D,Staff 13
10625969,12,05BUDZONE-B_M,Professional 12
10046468,13,01MIN1CFUR_D,Staff 13
10017341,9,WGDUMMY_DMUP,Management 09
10606197,13,05ISANPSLA_D,Staff 13
10674947,13,01PAETFOOD_D,Staff 13
10169540,10,WGDUMMY_DMUP,Professional 10
10623895,13,01SARACFUR_D,Staff 13
10003044,8,WGDUMMY_DMUP,Management 08
10166605,13,03KM21FEED_M,Staff 13
10160044,9,09GMOFF_M,Management 09
10629747,13,06RESEFARM_D,Staff 13
10015980,10,WGDUMMY_DMUP,Professional 10
10643716,13,05PHRAPSLA_D,Staff 13
10643656,13,05NORTBRFA_D,Staff 13
10426992,13,05WESTSWIN_M,Staff 13
10503759,13,01KORFURP_D,Staff 13
10656683,13,05PHRAPSLA_D,Staff 13
10008588,9,09GMOFF_M,Management 09
10530771,13,06SOUTFARM_D,Staff 13
10052741,12,01SARASAUS_M,Professional 12
10634671,13,01MIN1CSLA_D,Staff 13
10659608,13,08CHESTER_H,Staff 13
10011908,8,09GMOFF_M,Management 08
10286527,13,02SURAFURT_D,Staff 13
10008973,9,WGDUMMY_DMUP,Management 09
10649763,13,05SWINFARM_M,Staff 13
10308464,13,01KORFURP_D,Staff 13
10547769,13,05EASTPSLA_D,Staff 13
10084077,12,02RANOFURT_M,Professional 12
10513076,13,05SWINFARM_M,Staff 13
10397947,13,05ISANPSLA_M,Staff 13
10053387,13,05SOUTBRFA_M,Staff 13
10350610,11,KSPFACNO6M,Professional 11
10605600,12,05NORTINTE_M,Professional 12
10340101,13,01KORFURP_D,Staff 13
10553050,13,05ISANSWIN_M,Staff 13
10033449,12,MEIJFACT_M,Professional 12
10101206,11,CROP_M,Professional 11
10543949,11,WGDUMMY_SMDW,Professional 11
10312181,13,01MIN1CSLA_D,Staff 13
10641383,13,01SARACFUR_D,Staff 13
10658752,13,01KORSLAU_D,Staff 13
10519278,12,03KM21FEED_M,Professional 12
10012372,9,09GMOFF_M,Management 09
10520907,13,01MIN1CFUR_D,Staff 13
10600790,13,01MIN1CSLA_D,Staff 13
10217903,10,09ACCOFF_M,Professional 10
10655145,13,05BUDZONE-B_D,Staff 13
10045014,13,01MIN1CSLA_M,Staff 13
10654959,13,DMTLATKRA_M,Staff 13
10388059,13,01KORSLAU_D,Staff 13
10024166,10,WGDUMMY_DMUP,Professional 10
10279898,8,09GMOFF_M,Management 08
10576169,13,05ISANPSLA_D,Staff 13
10660000,13,01KORSLAU_D,Staff 13
10657708,13,01KORSLAU_D,Staff 13
10254966,11,09PUROFF_M,Professional 11
10045845,13,01MIN1CSLA_D,Staff 13
10032188,11,09HROFF_M,Professional 11
10550850,13,05BUDZONE-B_M,Staff 13
10069788,13,01KORSLAU_D,Staff 13
10034132,12,KSPFACNO6M,Professional 12
10622482,13,05NORTINTE_M,Staff 13
10654977,13,DMTLATKRA_M,Staff 13
10568813,11,09CPFITOFF_M,Professional 11
10617769,13,05ISANPSLA_D,Staff 13
10150724,12,ADVANFAC_M,Professional 12
10414540,12,05BUDZONE-B_M,Professional 12
10640580,13,05ISANSWIN_M,Staff 13
10615927,13,01MIN1CSLA_D,Staff 13
10053422,12,07MODETRAD_M,Professional 12
10673682,13,01SARACSLA_D,Staff 13
10518319,10,WGDUMMY_DMUP,Professional 10
10020901,10,WGDUMMY_DMUP,Professional 10
10150337,9,09GMOFF_M,Management 09
10552325,13,01MAHAFOOD_D,Staff 13
10631919,12,KPIFACNO6M,Professional 12
10542546,13,01MIN1CSLA_D,Staff 13
10368433,13,05SISACSLA_D,Staff 13
10169176,13,MEIJFACT_M,Staff 13
10400868,13,05SAMUPSLA_M,Staff 13
10654949,13,05PAETFURT_D,Staff 13
10185279,10,03PAKTFEED_M,Professional 10
10270864,13,01KORFURP_D,Staff 13
10655185,13,05CHICKBEF_M,Staff 13
10535679,13,01MIN2DFUR_D,Staff 13
10256464,11,09ACCOFF_M,Professional 11
10372910,13,01SARASAUS_D,Staff 13
10272210,10,WGDUMMY_DMUP,Professional 10
10552809,11,08FOODMARK_M,Professional 11
10507938,10,WGDUMMY_DMUP,Professional 10
10382888,10,WGDUMMY_DMUP,Professional 10
10073027,12,02KLANFURT_M,Professional 12
10601514,13,05BUDZONE-B_D,Staff 13
10560918,12,09CPFITOFF_M,Professional 12
10241350,13,MEIJFACT_M,Staff 13
10618030,13,01MIN2CFUR_D,Staff 13
10573403,13,01MIN1CSLA_D,Staff 13
10062655,13,01SARACFUR_D,Staff 13
10088816,13,MEIJOFFI_M,Staff 13
10654210,12,01MIN2CFUR_M,Professional 12
10654907,13,05PAETFURT_D,Staff 13
10672119,12,03LAMPFEED_M,Professional 12
10658716,13,01KORSLAU_D,Staff 13
10674906,13,01SARACSLA_D,Staff 13
10634054,13,05LAMPCSLA_D,Staff 13
10659774,13,01SARACSLA_D,Staff 13
10575999,13,05ISANPSLA_D,Staff 13
10516328,13,05CENTEGG_D,Staff 13
10001522,9,09GMOFF_M,Management 09
10089329,13,MEIJOFFI_M,Staff 13
10576312,13,01WANGSAUC_D,Staff 13
10034116,10,WGDUMMY_DMUP,Professional 10
10620861,13,01MIN1CSLA_D,Staff 13
10672895,13,08CHESTER_H,Staff 13
10421345,13,06AMWWFARM_M,Staff 13
10093807,8,09GMOFF_M,Management 08
10292078,13,01MIN1CSLA_M,Staff 13
10553174,13,05KORABEFA_M,Staff 13
10672961,13,05ISANPSLA_D,Staff 13
10002300,10,WGDUMMY_DMUP,Professional 10
10047002,13,01MIN1CSLA_D,Staff 13
10525718,13,05BUDZONE-B_M,Staff 13
10194417,11,03SRIRFEED_M,Professional 11
10001277,10,WGDUMMY_DMUP,Professional 10
10370103,13,01KORFURP_D,Staff 13
10357034,12,03KM21FEED_M,Professional 12
10524605,13,01KORSLAU_D,Staff 13
10030186,10,WGDUMMY_DMUP,Professional 10
10518778,11,09CPFOFF_M,Professional 11
10518608,13,01KORSLAU_M,Staff 13
10073828,13,06SOUTFARM_M,Staff 13
10625581,13,05ISANPSLA_D,Staff 13
10566769,13,01KORFURP_D,Staff 13
10030012,9,WGDUMMY_DMUP,Management 09
10638266,13,05CENTBRFA_M,Staff 13
10433801,11,09CPFITOFF_M,Professional 11
10537523,13,05WESTSWIN_M,Staff 13
10309648,11,05NORTINTE_M,Professional 11
10522746,13,01KORFURP_D,Staff 13
10086676,13,06SOUTFARM_M,Staff 13
10639999,12,CPGOFF_M,Professional 12
10537070,12,08BKKFS5_M,Professional 12
10038010,10,WGDUMMY_DMUP,Professional 10
10655143,13,05ISANPSLA_D,Staff 13
10311982,11,05ISANBRFA_M,Professional 11
10511337,13,01MIN2CFUR_D,Staff 13
10036141,10,WGDUMMY_DMUP,Professional 10
10658887,13,01SARASAUS_D,Staff 13
10054753,11,CPGOFF_M,Professional 11
10610394,13,05BUDZONE-B_D,Staff 13
10072404,13,01SARACFUR_D,Staff 13
10673255,13,01SARACSLA_D,Staff 13
10659598,13,08CHESTER_H,Staff 13
10066783,13,01KORSLAU_D,Staff 13
